,m_id,m_Label,m_TypeID,m_DisplayLevel,m_BreakRate,m_MaxSLD,m_MaxHP,m_MaxSP,m_AtkP,m_DefP,m_AtkM,m_DefM,m_Agi,m_Crt,m_CrtDef,m_EquipAtk,m_ResistAilmentID,m_ResistAilment,m_TacticalAssignID,m_SkillsID,m_Exp,m_Money,m_DropReward,m_EventDropRewards,m_StatusOffset,m_Bottle,m_Name,m_Level,m_Hp,m_Shield,m_RaceIndices,m_DisplaySpecialSkillGauge,m_GenerateSpecialSkillValueOrverTurn,m_ReduceSpecialSkillValueBreak,m_MaxSpecialSkillValue
898,5061,AllMASTER_Boss_Chp8_ESPP,10071,65,200,10,23000,120,780,73,745,67,187,137,261,125,0,m_ResistAilment_v_0,10107,10073,0,0,5061,m_EventDropRewards_v_0,92ca3e4ccccdca3fc00000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93d103eb2900da001a,194,0,0,0.0
899,5064,AllMASTER_Boss_Chp6_ESW,10072,65,200,10,80000,120,745,90,780,90,187,137,261,125,0,m_ResistAilment_v_0,10097,10068,0,0,5056,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002900da001a,194,0,0,0.0
900,5065,AllMASTER_Boss_Chp6_ESF,10073,65,200,10,80000,120,780,90,745,90,187,137,261,125,0,m_ResistAilment_v_0,10098,10069,0,0,5057,m_EventDropRewards_v_0,92ca3e4ccccdca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002900da001a,194,0,0,0.0
901,5066,AllMASTER_Boss_Chp6_ESP,10074,65,200,10,80000,120,780,90,745,90,187,137,261,125,0,m_ResistAilment_v_0,10099,10070,0,0,5058,m_EventDropRewards_v_0,92ca3e4ccccdca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002900da001a,194,0,0,0.0
902,5067,AllMASTER_Boss_Chp8_ESWP_2,10069,65,200,10,25000,120,745,73,780,67,187,137,261,125,0,m_ResistAilment_v_0,10105,10071,0,0,5059,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93d103ea2900da001a,194,0,0,0.0
903,5068,AllMASTER_Boss_Chp8_ESFP_2,10070,65,200,10,23000,120,780,73,745,67,187,137,261,125,0,m_ResistAilment_v_0,10106,10072,0,0,5060,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93d103ec2900da001a,194,0,0,0.0
904,5069,AllMASTER_Boss_Chp8_ESPP_2,10071,65,200,10,23000,120,780,73,745,67,187,137,261,125,0,m_ResistAilment_v_0,10107,10073,0,0,5061,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93d103eb2900da001a,194,0,0,0.0
905,5062,B05_00_BlkMan_01,10075,62,200,6,54870,124,692,72,672,70,205,160,245,125,0,m_ResistAilment_v_0,10200,10075,25000,8000,0,m_EventDropRewards_v_0,92ca3e99999aca00000000a8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
906,5063,B05_00_BlkMan_02,10076,62,200,7,54961,124,646,75,626,73,191,176,248,125,0,m_ResistAilment_v_0,10201,10076,25000,8000,0,m_EventDropRewards_v_0,92ca3e99999aca00000000a8,2,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
907,5070,B05_00_BlkMan_03,10077,62,200,7,54840,124,675,67,655,65,215,154,242,125,0,m_ResistAilment_v_0,10202,10080,25000,8000,0,m_EventDropRewards_v_0,92ca3ecccccdca3dcccccda8,3,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
908,5074,B06_04_Boss_01,10081,62,200,8,51397,124,705,76,705,74,214,219,255,125,0,m_ResistAilment_v_0,10204,10082,39000,9000,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
909,5075,B06_04_Boss_02,10082,62,200,11,64206,124,688,70,688,68,199,259,261,125,0,m_ResistAilment_v_0,10205,10083,39000,9000,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,2,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
910,5076,B07_02_Boss_01,10083,62,200,6,69305,124,711,74,711,74,244,229,249,125,0,m_ResistAilment_v_0,10206,10084,38000,11000,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
911,5077,B07_02_Boss_02,10084,62,200,10,56392,124,695,80,695,80,239,262,256,125,0,m_ResistAilment_v_0,10207,10085,38000,11000,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,2,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
912,5071,B05_04_Boss,10078,63,200,7,71792,126,661,78,661,69,202,222,208,138,0,m_ResistAilment_v_0,10203,10081,87000,37000,0,m_EventDropRewards_v_0,92cabdcccccdca00000000a8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
913,5078,B05_04_Boss_01,10085,62,200,6,28044,124,672,72,672,70,205,160,245,138,0,m_ResistAilment_v_0,10208,10086,0,0,0,m_EventDropRewards_v_0,92ca3ecccccdca3dcccccda8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
914,5079,B05_04_Boss_02,10086,62,200,7,28101,124,626,75,626,73,191,176,248,138,0,m_ResistAilment_v_0,10208,10087,0,0,0,m_EventDropRewards_v_0,92ca3ecccccdca3dcccccda8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
915,5080,B05_04_Boss_03,10087,62,200,7,28025,124,655,67,655,65,215,154,242,138,0,m_ResistAilment_v_0,10208,10088,0,0,0,m_EventDropRewards_v_0,92ca3ecccccdca3dcccccda8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
916,5072,B05_09_Boss_01,10079,63,200,16,109801,126,725,94,665,75,186,185,260,138,0,m_ResistAilment_v_0,10209,10089,45000,20000,0,m_EventDropRewards_v_0,92cabe800000ca00000000a8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
917,5073,B05_09_Boss_02,10080,63,200,11,47660,126,681,78,721,69,222,231,241,138,0,m_ResistAilment_v_0,10210,10090,45000,20000,0,m_EventDropRewards_v_0,92cabdcccccdca00000000a8,2,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
918,5081,B06_08_Boss_01,10088,64,200,7,21580,128,671,78,671,73,217,195,238,138,0,m_ResistAilment_v_0,10211,10091,15000,4200,0,m_EventDropRewards_v_0,92ca00000000ca3d4ccccda8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
919,5082,B06_08_Boss_02,10089,64,200,8,19460,128,658,80,658,75,212,218,238,138,0,m_ResistAilment_v_0,10212,10092,15000,4200,0,m_EventDropRewards_v_0,92ca00000000ca3d4ccccda8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
920,5083,B06_08_Boss_03,10090,64,200,12,98781,126,741,82,741,77,246,225,286,138,0,m_ResistAilment_v_0,10213,10093,63000,19600,0,m_EventDropRewards_v_0,92cabdcccccdca3d4ccccda8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
921,5084,B06_08_Boss_04,10091,64,200,25,197562,126,821,78,821,73,256,275,386,138,0,m_ResistAilment_v_0,10214,10094,0,0,0,m_EventDropRewards_v_0,92cabdcccccdca3d4ccccda8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
922,5085,B06_08_Boss_04_02,10088,64,200,7,18500,128,671,75,671,71,217,195,238,138,0,m_ResistAilment_v_0,10211,10091,0,0,0,m_EventDropRewards_v_0,92ca3dcccccdca3d4ccccda8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
923,5086,B06_08_Boss_04_03,10089,64,200,8,15230,128,658,78,658,73,212,218,238,138,0,m_ResistAilment_v_0,10212,10092,0,0,0,m_EventDropRewards_v_0,92ca3dcccccdca3d4ccccda8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
924,5093,B07_04_Boss_01,10098,65,200,18,86500,128,682,100,682,100,205,206,238,138,0,m_ResistAilment_v_0,10215,10095,20000,15000,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
925,5091,B07_08_Boss_01,10096,65,200,15,90540,130,813,120,813,101,208,215,257,138,0,m_ResistAilment_v_0,10216,10096,35000,15000,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
926,5092,B07_08_Boss_02,10097,65,200,14,74085,130,724,101,724,121,245,234,257,138,0,m_ResistAilment_v_0,10217,10097,35000,15000,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,2,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
927,5087,B07_05_Boss_01,10092,65,200,24,217840,131,784,121,784,133,228,227,264,138,0,m_ResistAilment_v_0,10218,10098,90000,33000,0,m_EventDropRewards_v_0,92ca00000000ca3e19999aa8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
928,5088,B05_13_Boss_01,10093,66,200,8,37200,128,698,87,698,87,219,201,255,144,0,m_ResistAilment_v_0,10221,10101,26000,10000,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
929,5089,B05_13_Boss_02,10094,66,200,18,187560,135,846,128,888,137,237,258,284,144,0,m_ResistAilment_v_0,10223,10103,87000,45000,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,1,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
930,5097,B05_13_Boss_01_02,10104,66,200,9,42700,128,703,77,703,77,204,211,255,150,0,m_ResistAilment_v_0,10222,10102,25000,11000,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
931,5098,B05_13_Boss_02_02,10105,66,200,10,87400,128,721,111,704,103,211,206,255,150,0,m_ResistAilment_v_0,10224,10104,0,0,0,m_EventDropRewards_v_0,92ca3d4ccccdca3d4ccccda8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
932,5099,B05_13_Boss_02_03,10106,66,200,9,84500,128,705,104,718,116,225,227,255,150,0,m_ResistAilment_v_0,10225,10105,0,0,0,m_EventDropRewards_v_0,92ca3d4ccccdca3d4ccccda8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
933,5193,EvTwn001_Boss_01_01,10099,8,200,5,1357,16,120,16,40,13,40,70,110,16,0,m_ResistAilment_v_0,10219,10099,300,1500,5193,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
934,5194,EvTwn001_Boss_01_02,10100,8,200,5,1357,16,100,16,100,13,90,70,110,16,0,m_ResistAilment_v_0,10220,10100,300,1500,5194,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
935,10000,ePC001_Chp1_Em01,20282,18,200,6,3183,41,260,17,260,17,136,132,122,36,0,m_ResistAilment_v_0,3,72,119,792,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93001500da001a,194,0,0,0.0
936,10001,ePC001_Chp2_Em01,15001,19,200,6,5810,42,223,45,223,45,70,103,160,36,0,m_ResistAilment_v_0,9,20002,126,870,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93004100da001a,194,0,0,0.0
937,10002,ePC001_Chp3_Em01,15002,20,200,6,3581,41,303,19,303,19,107,112,122,38,0,m_ResistAilment_v_0,3,20003,163,1089,0,m_EventDropRewards_v_0,92ca3dcccccdca3c23d70aa8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
938,10003,ePC001_Chp3_Em02,15002,20,200,6,3581,41,303,19,303,19,107,112,122,38,0,m_ResistAilment_v_0,3,20004,163,1089,0,m_EventDropRewards_v_0,92ca3dcccccdca3c23d70aa8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
939,10004,ePC001_Chp4_Em01,15004,21,200,6,3735,42,312,20,312,20,109,114,123,40,0,m_ResistAilment_v_0,4,20005,173,1197,0,m_EventDropRewards_v_0,92ca3dcccccdca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93003900da001a,194,0,0,0.0
940,10005,ePC001_Chp4_Em02,15004,21,200,6,3735,42,312,20,312,20,109,114,123,40,0,m_ResistAilment_v_0,4,20006,173,1197,0,m_EventDropRewards_v_0,92ca3dcccccdca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93003900da001a,194,0,0,0.0
941,10006,ePC002_Chp1_Em01,20283,32,200,8,5275,55,311,24,311,24,166,168,148,60,0,m_ResistAilment_v_0,3,167,2304,3072,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93001c00da001a,194,0,0,0.0
942,10007,ePC002_Chp1_Em02,20283,32,200,8,5275,55,311,24,311,24,166,168,148,60,0,m_ResistAilment_v_0,3,167,2304,3072,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93001c00da001a,194,0,0,0.0
943,10009,ePC002_Chp2_Em01,20284,33,200,9,10655,59,273,68,273,68,87,138,203,60,0,m_ResistAilment_v_0,46,459,2714,3648,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93004100da001a,194,0,0,0.0
944,10010,ePC002_Chp3_Em01,15010,34,200,9,5079,58,429,21,429,21,122,162,153,60,0,m_ResistAilment_v_0,10062,20189,3544,4752,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93003400da001a,194,0,0,0.0
945,10011,ePC002_Chp3_Em02,15010,34,200,9,5079,58,429,21,429,21,122,162,153,60,0,m_ResistAilment_v_0,10062,20189,3544,4752,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93003400da001a,194,0,0,0.0
946,10012,ePC002_Chp4_Em01,15012,35,200,10,18424,62,379,32,379,32,205,203,179,63,0,m_ResistAilment_v_0,58,20013,8214,11088,0,m_EventDropRewards_v_0,92cabdf5c28fca3e3851eca8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
947,10013,ePC003_Chp1_Em01,15013,55,200,11,36580,98,862,37,862,37,183,281,243,113,0,m_ResistAilment_v_0,3,277,37000,15540,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000500da001a,194,0,0,0.0
948,10014,ePC003_Chp2_Em01,15014,56,200,11,27086,100,479,30,615,104,168,216,248,113,0,m_ResistAilment_v_0,59,20015,22880,8862,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
949,10015,ePC003_Chp3_Em01,15015,57,200,11,25149,98,597,103,465,19,183,234,243,113,0,m_ResistAilment_v_0,4,20016,20350,8547,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93003900da001a,194,0,0,0.0
950,20047,ePC003_Chp3_Em02,15015,57,200,11,25149,98,597,103,465,19,183,234,243,113,0,m_ResistAilment_v_0,4,20016,20350,8547,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93003900da001a,194,0,0,0.0
951,10016,ePC003_Chp4_Em01,15016,58,200,11,39397,100,888,37,888,37,186,288,248,113,0,m_ResistAilment_v_0,60,20018,41600,16112,0,m_EventDropRewards_v_0,92ca00000000ca3e3851eca8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
952,10017,ePC003_Chp4_Em02,15013,58,200,11,27086,100,479,30,615,104,168,216,248,113,0,m_ResistAilment_v_0,61,20017,22880,8862,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000500da001a,194,0,0,0.0
953,10018,ePC004_Chp1_Em01,15018,45,200,9,14863,78,443,35,443,35,215,240,198,79,0,m_ResistAilment_v_0,10050,10004,10450,7315,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93003400da001a,194,0,0,0.0
954,10019,ePC004_Chp2_Em01,15019,46,200,10,12817,80,532,42,532,42,172,208,202,79,0,m_ResistAilment_v_0,3,249,11000,7627,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93003400da001a,194,0,0,0.0
955,10020,ePC004_Chp3_Em01,15020,47,200,10,16511,82,470,37,470,37,223,251,206,83,0,m_ResistAilment_v_0,62,20021,11550,7939,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
956,10021,ePC004_Chp4_Em01,15021,48,200,13,30020,82,601,49,601,49,207,232,227,83,0,m_ResistAilment_v_0,63,20022,23100,15877,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
957,10225,ePC004_Chp4_Em02,10008,48,200,9,9017,76,574,28,574,28,150,216,194,83,0,m_ResistAilment_v_0,135,20207,10003,7084,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
958,10022,ePC005_Chp2_Em01,15022,19,200,6,3320,42,268,17,268,17,139,134,123,36,0,m_ResistAilment_v_0,3,47,126,870,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000e00da001a,194,0,0,0.0
959,10023,ePC006_Chp1_Em01,15023,47,200,9,11593,76,502,40,502,40,165,198,194,83,0,m_ResistAilment_v_0,10062,20189,10003,7084,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
960,10024,ePC006_Chp1_Em02,15023,47,200,9,11593,76,502,40,502,40,165,198,194,83,0,m_ResistAilment_v_0,10050,10004,10003,7084,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
961,10025,ePC006_Chp1_Em03,15023,47,200,9,11593,76,502,40,502,40,165,198,194,83,0,m_ResistAilment_v_0,10050,10004,10003,7084,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
962,10226,ePC006_Chp2_Em01,15171,48,200,13,30020,82,522,86,418,16,159,193,206,83,0,m_ResistAilment_v_0,3,252,21000,14433,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
963,10026,ePC006_Chp2_Em02,15026,48,200,9,10535,73,475,38,475,38,160,189,186,83,0,m_ResistAilment_v_0,10062,20189,9108,6622,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
964,10227,ePC006_Chp2_Em03,15026,48,200,9,10535,73,475,38,475,38,160,189,186,83,0,m_ResistAilment_v_0,10050,10004,9108,6622,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
965,10228,ePC006_Chp3_Em01,15173,49,200,10,18343,86,498,39,498,39,231,264,215,92,0,m_ResistAilment_v_0,8,250,12210,8232,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
966,10027,ePC006_Chp4_Em01,15027,50,200,14,38667,88,456,33,570,98,185,208,242,92,0,m_ResistAilment_v_0,64,20028,24640,16427,0,m_EventDropRewards_v_0,92cabda3d70aca3de147aea8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
967,10028,ePC007_Chp3_Em01,15028,20,200,6,4377,41,260,17,260,17,136,132,122,38,0,m_ResistAilment_v_0,4,20029,163,1089,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
968,10234,ePC007_Chp3_Em02,15028,20,200,6,4377,41,260,17,260,17,136,132,122,38,0,m_ResistAilment_v_0,4,20029,163,1089,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
969,10029,ePC007_Chp4_Em01,15029,21,200,7,4966,44,219,12,281,42,92,97,127,40,0,m_ResistAilment_v_0,21,20030,247,1877,0,m_EventDropRewards_v_0,92ca3e23d70aca3da3d70aa8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
970,10030,ePC008_Chp3_Em01,15030,37,200,11,16588,65,517,29,517,29,160,198,186,67,0,m_ResistAilment_v_0,65,20031,11499,11581,0,m_EventDropRewards_v_0,92ca3e75c28fca3e051eb8a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
971,10031,ePC009_Chp1_Em01,15031,12,200,5,3079,37,137,9,176,31,81,84,113,26,0,m_ResistAilment_v_0,66,20032,80,527,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
972,10032,ePC010_Chp1_Em01,15032,12,200,5,1629,35,203,11,203,11,88,110,112,26,0,m_ResistAilment_v_0,3,20033,66,528,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
973,10033,ePC010_Chp1_Em02,15033,12,200,5,1629,35,203,11,203,11,88,110,112,26,0,m_ResistAilment_v_0,3,20034,66,528,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
974,10034,ePC010_Chp2_Em01,15034,13,200,5,1795,36,219,11,219,11,89,111,112,26,0,m_ResistAilment_v_0,3,20035,73,528,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
975,20048,ePC010_Chp2_Em02,15034,13,200,5,1795,36,219,11,219,11,89,111,112,26,0,m_ResistAilment_v_0,3,20035,73,528,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
976,10035,ePC010_Chp3_Em01,15035,14,200,5,1959,37,234,11,234,11,90,112,113,29,0,m_ResistAilment_v_0,3,20036,80,527,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
977,20049,ePC010_Chp3_Em02,15035,14,200,5,1959,37,234,11,234,11,90,112,113,29,0,m_ResistAilment_v_0,3,20036,80,527,0,m_EventDropRewards_v_0,92ca00000000ca00000000a8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
978,10036,ePC010_Chp4_Em01,15036,15,200,6,6540,38,267,20,267,20,120,114,128,29,0,m_ResistAilment_v_0,67,20037,215,1610,0,m_EventDropRewards_v_0,92ca00000000ca3df5c28fa8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93000000da001a,194,0,0,0.0
979,10229,ePC010_Chp4_Em02,20348,15,200,5,1465,34,190,10,190,10,87,108,111,29,0,m_ResistAilment_v_0,68,20201,63,526,0,m_EventDropRewards_v_0,92ca3e8a3d71ca3de147aea8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
980,10233,ePC010_Chp4_Em03,20348,15,200,5,1465,34,190,10,190,10,87,108,111,29,0,m_ResistAilment_v_0,68,20201,63,526,0,m_EventDropRewards_v_0,92ca3e800000ca3de147aea8,0,m_Name_v_1,m_Level_v_1,m_Hp_v_1,m_Shield_v_1,93002e00da001a,194,0,0,0.0
